8,tt,0,ZuC
0,tt,0,zwU
1,tt,0,tsL
3,tt,0,fHG
5,tt,0,OZt
2,tt,0,ZjB
9,tt,0,CFZ
8,tt,0,NMO
6,tt,0,fDj
8,tt,0,LHK
0,tt,0,Ovr
1,tt,0,rKO
1,tt,0,fKg
7,tt,0,Zwq
7,tt,0,wSO
2,tt,0,bVx
8,tt,0,lbu
5,tt,0,tqU
7,tt,0,GAT
7,tt,0,Ugn
3,tt,0,gTJ
4,tt,0,JSU
7,tt,0,mlW
2,tt,0,BFI
3,tt,0,NzV
6,tt,0,sBm
2,tt,0,Uyo
9,tt,0,kpU
8,tt,0,boL
6,tt,0,fGO
9,tt,0,Kbx
7,tt,0,msR
5,tt,0,nkr
3,tt,0,vLD
5,tt,0,pZR
1,tt,0,hPC
7,tt,0,GEx
2,tt,0,xdq
0,tt,0,ZHR
8,tt,0,HoI
6,tt,0,OZM
4,tt,0,FqZ
4,tt,0,xFe
4,tt,0,Prq
4,tt,0,sZJ
1,tt,0,TmZ
5,tt,0,dxe
9,tt,0,VCN
5,tt,0,zpR
5,tt,0,qnq
1,tt,0,CDB
2,tt,0,ALR
8,tt,0,oOa
8,tt,0,MYW
3,tt,0,lLf
9,tt,0,qeV
3,tt,0,Rro
0,tt,0,jAS
9,tt,0,dvL
1,tt,0,kWo
2,tt,0,zZZ
6,tt,0,TAj
4,tt,0,WNp
2,tt,0,SRv
7,tt,0,nZF
7,tt,0,Awk
2,tt,0,oFj
1,tt,0,LvA
2,tt,0,uGW
5,tt,0,Cnf
9,tt,0,OAt
2,tt,0,RBA
4,tt,0,IJO
0,tt,0,LdQ
0,tt,0,xRT
8,tt,0,Nhd
3,tt,0,xWb
7,tt,0,mJH
8,tt,0,vcK
7,tt,0,ejA
6,tt,0,cTs
6,tt,0,ldL
3,tt,0,Nsg
9,tt,0,cmO
9,tt,0,sey
6,tt,0,jwe
1,tt,0,QVy
2,tt,0,EJp
6,tt,0,MSP
8,tt,0,CWu
2,tt,0,jXn
2,tt,0,Abx
0,tt,0,tDr
4,tt,0,QDF
8,tt,0,EeR
1,tt,0,MCk
2,tt,0,vqi
6,tt,0,foK
0,tt,0,DsH
1,tt,0,LIk
7,tt,0,fiy
6,tt,0,QcB
9,tt,0,SQk
0,tt,0,ixi
3,tt,0,ONn
5,tt,0,AFX
9,tt,0,fEp
7,tt,0,VHy
6,tt,0,oVd
5,tt,0,xKP
6,tt,0,eCB
3,tt,0,YDq
7,tt,0,IPV
2,tt,0,vIY
0,tt,0,Tty
7,tt,0,yDE
3,tt,0,BjH
1,tt,0,ByJ
1,tt,0,oxT
1,tt,0,Kyt
8,tt,0,hKk
8,tt,0,dVT
2,tt,0,eLu
6,tt,0,IVc
9,tt,0,mdy
3,tt,0,ZKm
8,tt,0,XBx
0,tt,0,vWJ
0,tt,0,qJi
8,tt,0,hRR
2,tt,0,LkK
0,tt,0,UZs
0,tt,0,faB
4,tt,0,OhO
9,tt,0,pUo
5,tt,0,DtM
5,tt,0,gxy
3,tt,0,vei
4,tt,0,Hlu
0,tt,0,cKC
5,tt,0,XCg
9,tt,0,drS
0,tt,0,xuZ
9,tt,0,Kou
6,tt,0,vbF
5,tt,0,BJs
7,tt,0,Sjb
8,tt,0,vPE
0,tt,0,rtg
6,tt,0,Vqr
6,tt,0,VXd
2,tt,0,GKG
8,tt,0,jJB
7,tt,0,goX
7,tt,0,NzQ
9,tt,0,Jua
9,tt,0,rFi
3,tt,0,SVD
4,tt,0,zMP
4,tt,0,Ott
8,tt,0,XJh
3,tt,0,Dzk
9,tt,0,Uxz
5,tt,0,VFF
7,tt,0,zfy
3,tt,0,Hio
7,tt,0,SpW
3,tt,0,YKJ
2,tt,0,PkH
9,tt,0,QZD
0,tt,0,vkW
1,tt,0,Tdn
1,tt,0,zXV
3,tt,0,kzB
7,tt,0,bvJ
2,tt,0,XpG
3,tt,0,Uir
1,tt,0,UOH
1,tt,0,kas
6,tt,0,xas
6,tt,0,qMz
5,tt,0,bte
3,tt,0,ATd
3,tt,0,biy
7,tt,0,ZDV
4,tt,0,SMm
7,tt,0,gqv
2,tt,0,Rgd
7,tt,0,RpZ
2,tt,0,baB
7,tt,0,ofx
8,tt,0,Ytm
7,tt,0,ZUe
1,tt,0,BMT
8,tt,0,Qtt
9,tt,0,mke
1,tt,0,cUb
7,tt,0,ihW
3,tt,0,xBN
7,tt,0,jrm
7,tt,0,KrE
2,tt,0,cDy
3,tt,0,Poh
2,tt,0,sYD
3,tt,0,iNx
9,tt,0,IEt
3,tt,0,npV
3,tt,0,zAV
8,tt,0,rwV
7,tt,0,HMr
8,tt,0,ZVj
4,tt,0,oDO
7,tt,0,jdU
5,tt,0,lzD
2,tt,0,ITT
3,tt,0,PEb
2,tt,0,LAI
8,tt,0,NIx
3,tt,0,Fhu
1,tt,0,Hui
1,tt,0,MGn
2,tt,0,kHI
0,tt,0,raK
7,tt,0,oUU
1,tt,0,lLD
0,tt,0,bjc
9,tt,0,stR
0,tt,0,kjB
5,tt,0,Htv
1,tt,0,OqV
7,tt,0,WYg
6,tt,0,TBO
1,tt,0,npH
9,tt,0,qnK
5,tt,0,pAI
8,tt,0,Nmj
9,tt,0,BQU
0,tt,0,xta
4,tt,0,pPZ
9,tt,0,lQU
4,tt,0,qrT
1,tt,0,Wzg
6,tt,0,tBl
0,tt,0,NDy
4,tt,0,rvt
7,tt,0,QoS
7,tt,0,hER
4,tt,0,JxI
6,tt,0,mvJ
3,tt,0,sAl
8,tt,0,QqL
5,tt,0,Cdz
6,tt,0,XBp
8,tt,0,RnM
2,tt,0,jMf
0,tt,0,Nxs
1,tt,0,Tds
3,tt,0,VEP
4,tt,0,ZAP
5,tt,0,bvV
5,tt,0,qFE
8,tt,0,RDD
6,tt,0,uKH
4,tt,0,pdF
3,tt,0,pug
9,tt,0,kiq
4,tt,0,qkG
3,tt,0,FRB
3,tt,0,PjC
2,tt,0,TkA
7,tt,0,uJa
5,tt,0,OvI
3,tt,0,mUD
3,tt,0,XRR
8,tt,0,yYV
6,tt,0,VhP
2,tt,0,qez
1,tt,0,wZl
2,tt,0,wLM
4,tt,0,zEA
7,tt,0,EKC
0,tt,0,BiB
1,tt,0,mNh
6,tt,0,bzR
1,tt,0,qnJ
3,tt,0,ilU
8,tt,0,doN
4,tt,0,yoR
6,tt,0,RsV
0,tt,0,NyT
0,tt,0,xsX
3,tt,0,ZZt
6,tt,0,SwA
4,tt,0,zgc
9,tt,0,Uxa
9,tt,0,AIc
1,tt,0,BaU
6,tt,0,qSF
9,tt,0,TGh
5,tt,0,fMi
6,tt,0,McF
3,tt,0,CjS
9,tt,0,WJz
7,tt,0,uhI
1,tt,0,Wof
0,tt,0,tax
9,tt,0,irY
6,tt,0,uzt
3,tt,0,oaY
3,tt,0,Ety
8,tt,0,zbD
7,tt,0,LZE
7,tt,0,ihx
9,tt,0,wMh
8,tt,0,ixn
3,tt,0,ECA
0,tt,0,RRV
2,tt,0,Avj
0,tt,0,fCn
0,tt,0,Ukm
8,tt,0,DKg
4,tt,0,UaA
5,tt,0,GQi
9,tt,0,tbW
2,tt,0,hKB
1,tt,0,PZR
9,tt,0,kma
3,tt,0,uIX
3,tt,0,IuR
0,tt,0,wPA
3,tt,0,mar
8,tt,0,DMe
8,tt,0,jNO
0,tt,0,UPu
4,tt,0,eqc
5,tt,0,MoO
8,tt,0,ovb
4,tt,0,stl
4,tt,0,nvN
4,tt,0,UGN
3,tt,0,hbo
0,tt,0,tsx
3,tt,0,lUP
2,tt,0,NqO
6,tt,0,Wpl
0,tt,0,DSo
3,tt,0,kDc
8,tt,0,lbu
9,tt,0,ToQ
6,tt,0,uFI
1,tt,0,tEU
5,tt,0,WbB
9,tt,0,btU
1,tt,0,Pma
2,tt,0,YaC
8,tt,0,bTc
7,tt,0,CSe
3,tt,0,xON
6,tt,0,Sed
3,tt,0,Zdw
7,tt,0,kaE
4,tt,0,uOx
3,tt,0,dQB
4,tt,0,EGg
0,tt,0,CFS
8,tt,0,ROO
4,tt,0,JYS
5,tt,0,FvC
2,tt,0,zOE
5,tt,0,FXL
7,tt,0,agr
9,tt,0,Kwg
7,tt,0,ntC
2,tt,0,XYv
0,tt,0,wRN
9,tt,0,KpY
6,tt,0,jop
0,tt,0,Typ
5,tt,0,gcb
9,tt,0,UwF
9,tt,0,tFy
8,tt,0,vDi
6,tt,0,xdw
8,tt,0,ZZl
5,tt,0,Uwt
9,tt,0,Wrp
9,tt,0,RPn
9,tt,0,FId
6,tt,0,zfU
2,tt,0,vWq
4,tt,0,vMt
4,tt,0,PMW
2,tt,0,AkY
7,tt,0,YyX
8,tt,0,eJt
3,tt,0,YsS
2,tt,0,BbP
7,tt,0,QWL
0,tt,0,XSR
0,tt,0,PuQ
3,tt,0,bUt
1,tt,0,aOH
5,tt,0,hon
6,tt,0,kyU
4,tt,0,CIG
3,tt,0,WXF
2,tt,0,wBy
4,tt,0,JEo
2,tt,0,CWN
7,tt,0,rxb
9,tt,0,Qph
7,tt,0,bOE
2,tt,0,RQi
1,tt,0,Bjd
0,tt,0,Eqo
6,tt,0,oUX
6,tt,0,doS
9,tt,0,Yvo
0,tt,0,JXy
6,tt,0,rEy
3,tt,0,bxD
0,tt,0,sTe
1,tt,0,qCW
8,tt,0,NWu
7,tt,0,Csw
3,tt,0,ecf
1,tt,0,wjc
6,tt,0,fMh
0,tt,0,XsE
6,tt,0,npe
4,tt,0,mCZ
0,tt,0,iIe
6,tt,0,slM
9,tt,0,Jup
0,tt,0,aia
0,tt,0,jMv
1,tt,0,hoM
5,tt,0,XOh
3,tt,0,YOF
4,tt,0,AyV
3,tt,0,aio
1,tt,0,wDX
9,tt,0,kgM
2,tt,0,eut
3,tt,0,eoD
7,tt,0,SVb
5,tt,0,jzt
5,tt,0,Edc
6,tt,0,pJS
0,tt,0,PGX
5,tt,0,yZh
2,tt,0,rOt
8,tt,0,nLw
5,tt,0,uJd
2,tt,0,OkT
1,tt,0,uWE
0,tt,0,hlW
6,tt,0,zhh
1,tt,0,Pvk
0,tt,0,EOK
0,tt,0,kmf
3,tt,0,vVm
5,tt,0,wLW
9,tt,0,URl
0,tt,0,TgE
8,tt,0,qfb
3,tt,0,Mdk
3,tt,0,WRN
8,tt,0,JYR
6,tt,0,RkS
4,tt,0,hHa
6,tt,0,lVC
9,tt,0,Kmz
4,tt,0,gOv
5,tt,0,sdQ
1,tt,0,gle
5,tt,0,nUd
9,tt,0,GRV
9,tt,0,SGJ
4,tt,0,UZz
1,tt,0,tCc
2,tt,0,aSj
0,tt,0,jAU
2,tt,0,ozQ
9,tt,0,zUc
1,tt,0,qGF
5,tt,0,tBi
4,tt,0,WHn
1,tt,0,YBx
1,tt,0,zCB
4,tt,0,fzr
4,tt,0,QkL
3,tt,0,SRN
6,tt,0,szQ
3,tt,0,VwE
4,tt,0,QeW
9,tt,0,oxW
6,tt,0,uZL
7,tt,0,qPq
3,tt,0,jGM
6,tt,0,ugQ
8,tt,0,Klm
7,tt,0,zbs
9,tt,0,PrP
0,tt,0,vkK
1,tt,0,NQN
7,tt,0,fWb
7,tt,0,jil
8,tt,0,mzy
6,tt,0,RvM
4,tt,0,Lfy
3,tt,0,MWC
8,tt,0,ogp
5,tt,0,vgo
2,tt,0,jkd
1,tt,0,HVw
4,tt,0,fel
6,tt,0,bXH
2,tt,0,eUo
0,tt,0,gCD
3,tt,0,eue
0,tt,0,QuX
4,tt,0,tOg
1,tt,0,ubI
0,tt,0,bub
5,tt,0,rDe
2,tt,0,AOo
5,tt,0,mJu
8,tt,0,OZE
1,tt,0,qTE
4,tt,0,vMs
6,tt,0,mTJ
4,tt,0,xEi
9,tt,0,hCF
2,tt,0,YZc
7,tt,0,wcZ
5,tt,0,ksq
9,tt,0,xmf
8,tt,0,hWX
0,tt,0,Bbe
6,tt,0,lTe
2,tt,0,ffD
3,tt,0,TCp
0,tt,0,gJJ
5,tt,0,YZH
4,tt,0,UfJ
7,tt,0,Yfk
4,tt,0,yLD
0,tt,0,pBG
7,tt,0,PEl
4,tt,0,YgH
1,tt,0,rVu
5,tt,0,TAc
3,tt,0,csq
0,tt,0,ufP
8,tt,0,vFN
5,tt,0,sjw
7,tt,0,xZk
0,tt,0,qus
6,tt,0,qkG
1,tt,0,bAK
5,tt,0,IiR
4,tt,0,Yuw
2,tt,0,SrA
6,tt,0,wWl
8,tt,0,HAo
7,tt,0,Hvz
7,tt,0,fIh
9,tt,0,pBK
5,tt,0,IrH
1,tt,0,bEK
4,tt,0,quZ
2,tt,0,dws
3,tt,0,beT
1,tt,0,lrL
0,tt,0,ygV
2,tt,0,Ruv
0,tt,0,wlr
2,tt,0,jcE
8,tt,0,vzs
5,tt,0,hGF
4,tt,0,LXW
7,tt,0,kst
6,tt,0,JCV
5,tt,0,pUk
1,tt,0,RCH
7,tt,0,sgu
4,tt,0,aBd
3,tt,0,pyH
8,tt,0,JSS
2,tt,0,ZtL
7,tt,0,VLW
3,tt,0,avA
5,tt,0,PIx
8,tt,0,tfv
8,tt,0,cMs
4,tt,0,sdl
7,tt,0,VBb
2,tt,0,Vpn
5,tt,0,vJo
2,tt,0,PHo
6,tt,0,ZYC
1,tt,0,Ope
1,tt,0,AWn
2,tt,0,FVg
9,tt,0,GPf
0,tt,0,RJp
8,tt,0,wkM
7,tt,0,NNW
9,tt,0,sck
3,tt,0,YKr
3,tt,0,gBy
1,tt,0,oZV
5,tt,0,cbd
2,tt,0,NPW
6,tt,0,bOR
2,tt,0,kZm
9,tt,0,PVK
6,tt,0,XGL
3,tt,0,cHs
4,tt,0,gkD
2,tt,0,NpK
3,tt,0,Xtw
1,tt,0,YNl
4,tt,0,cfg
1,tt,0,zLo
9,tt,0,enj
0,tt,0,VfM
3,tt,0,XXq
0,tt,0,Ktg
3,tt,0,kLU
2,tt,0,EqL
3,tt,0,LiI
1,tt,0,ibr
4,tt,0,hFL
4,tt,0,HKP
5,tt,0,DBi
4,tt,0,lGx
9,tt,0,EZz
9,tt,0,XnO
1,tt,0,TDc
4,tt,0,Wzi
9,tt,0,LeU
4,tt,0,vwr
9,tt,0,uCY
0,tt,0,Vde
4,tt,0,pEL
5,tt,0,bIu
7,tt,0,lHq
5,tt,0,jwg
0,tt,0,Kmb
7,tt,0,xPC
2,tt,0,MAI
9,tt,0,oGn
7,tt,0,uSj
5,tt,0,lDN
8,tt,0,baR
4,tt,0,BeA
4,tt,0,ioo
1,tt,0,IgD
7,tt,0,jGE
6,tt,0,wyY
8,tt,0,mix
2,tt,0,jOK
1,tt,0,ioN
7,tt,0,bCI
6,tt,0,iTO
0,tt,0,KZJ
1,tt,0,OrT
5,tt,0,GzX
8,tt,0,NnJ
7,tt,0,nOm
6,tt,0,wzb
1,tt,0,uXw
7,tt,0,Yvf
6,tt,0,dxL
8,tt,0,DCq
0,tt,0,PJs
5,tt,0,RFU
5,tt,0,JFT
3,tt,0,XYH
5,tt,0,Hcv
9,tt,0,ZBk
7,tt,0,Huv
1,tt,0,xhn
4,tt,0,qTk
0,tt,0,aoB
3,tt,0,Wpr
6,tt,0,nrJ
6,tt,0,RER
8,tt,0,XIH
4,tt,0,fTr
3,tt,0,aqi
5,tt,0,XPX
2,tt,0,RAv
4,tt,0,CDe
9,tt,0,HrT
5,tt,0,gDJ
7,tt,0,DHm
3,tt,0,nZt
2,tt,0,byC
1,tt,0,Zgt
1,tt,0,yhu
7,tt,0,wyL
1,tt,0,vVy
0,tt,0,WWU
3,tt,0,ONS
7,tt,0,jJO
3,tt,0,Xva
5,tt,0,tcH
6,tt,0,hed
7,tt,0,Gnh
6,tt,0,ylK
0,tt,0,Gaq
1,tt,0,dQG
7,tt,0,bCv
4,tt,0,oVr
1,tt,0,CKC
1,tt,0,spr
5,tt,0,qcA
0,tt,0,fOh
7,tt,0,SYn
9,tt,0,GUP
1,tt,0,yeQ
3,tt,0,Gzb
6,tt,0,sAr
5,tt,0,LvF
8,tt,0,xIw
1,tt,0,dTD
6,tt,0,jMh
9,tt,0,LDU
3,tt,0,YdW
0,tt,0,JBj
9,tt,0,uiK
9,tt,0,uct
0,tt,0,QQy
0,tt,0,tEn
5,tt,0,jGD
8,tt,0,MXb
3,tt,0,xog
5,tt,0,vgc
8,tt,0,Apy
6,tt,0,FGg
1,tt,0,gnc
1,tt,0,Zuf
5,tt,0,KTB
7,tt,0,lFv
2,tt,0,NGW
4,tt,0,JYp
4,tt,0,qyc
2,tt,0,jcM
8,tt,0,pMd
8,tt,0,wGE
8,tt,0,rBy
4,tt,0,FPE
3,tt,0,lYC
1,tt,0,aGw
5,tt,0,iCB
7,tt,0,efF
8,tt,0,PsZ
1,tt,0,jRV
3,tt,0,UpL
6,tt,0,vXv
4,tt,0,VvX
0,tt,0,yxG
9,tt,0,jpd
0,tt,0,Eiv
7,tt,0,GIz
0,tt,0,bAj
3,tt,0,vGG
5,tt,0,rBZ
4,tt,0,Acc
0,tt,0,bqU
6,tt,0,NKg
9,tt,0,dNl
3,tt,0,ZMj
1,tt,0,qBR
6,tt,0,DIp
7,tt,0,sBp
1,tt,0,rhn
5,tt,0,nbS
5,tt,0,QbF
2,tt,0,rYS
3,tt,0,QUI
8,tt,0,KYG
7,tt,0,lNF
7,tt,0,jIz
5,tt,0,Rsu
7,tt,0,Aka
7,tt,0,Ken
6,tt,0,KiV
2,tt,0,EJc
8,tt,0,jSy
0,tt,0,VcQ
2,tt,0,Ecu
0,tt,0,Vpt
9,tt,0,vDj
0,tt,0,Dip
7,tt,0,VlR
8,tt,0,oFz
1,tt,0,qJF
9,tt,0,kZK
1,tt,0,VTy
0,tt,0,aEk
6,tt,0,wQB
1,tt,0,lpu
2,tt,0,GXA
4,tt,0,tiV
0,tt,0,SVu
8,tt,0,Qan
0,tt,0,tDL
8,tt,0,jRe
9,tt,0,dvC
5,tt,0,QCn
8,tt,0,dHC
0,tt,0,NoK
7,tt,0,XIH
2,tt,0,ZLd
1,tt,0,dqb
0,tt,0,ArL
6,tt,0,Gal
6,tt,0,pTM
2,tt,0,iRH
3,tt,0,NcX
7,tt,0,oBB
7,tt,0,uSd
2,tt,0,QWA
7,tt,0,vEY
4,tt,0,Ero
1,tt,0,ROQ
5,tt,0,puo
7,tt,0,hAU
7,tt,0,JKn
4,tt,0,UTg
4,tt,0,iuI
5,tt,0,urq
4,tt,0,fmp
3,tt,0,FDb
9,tt,0,ppL
0,tt,0,Jaw
0,tt,0,zdg
9,tt,0,eer
4,tt,0,yFR
7,tt,0,wBY
9,tt,0,pXd
6,tt,0,Mge
3,tt,0,cDt
1,tt,0,oGe
1,tt,0,QUK
2,tt,0,MaR
9,tt,0,GEO
8,tt,0,CSU
0,tt,0,obN
6,tt,0,sRo
2,tt,0,BfA
4,tt,0,ALW
5,tt,0,HyJ
9,tt,0,zOD
9,tt,0,FLc
2,tt,0,CdD
8,tt,0,hJh
1,tt,0,vaW
2,tt,0,xNv
8,tt,0,nPV
7,tt,0,ubh
6,tt,0,OKD
5,tt,0,hOv
5,tt,0,qci
1,tt,0,umC
7,tt,0,KNi
1,tt,0,VyC
4,tt,0,wcN
7,tt,0,ysI
8,tt,0,AjR
6,tt,0,DbC
2,tt,0,sZr
6,tt,0,qYH
1,tt,0,LfJ
3,tt,0,VUi
0,tt,0,zBD
5,tt,0,Bvz
6,tt,0,vQC
8,tt,0,zgn
9,tt,0,dPf
9,tt,0,yGX
6,tt,0,fwn
7,tt,0,Muj
0,tt,0,vvM
6,tt,0,kOu
6,tt,0,ytM
8,tt,0,DAO
8,tt,0,xzs
9,tt,0,XCk
9,tt,0,HlL
4,tt,0,NgY
0,tt,0,Zsh
6,tt,0,ybq
1,tt,0,HZV
1,tt,0,Ofr
5,tt,0,IRo
0,tt,0,IvB
7,tt,0,VNr
2,tt,0,tQT
1,tt,0,Ioa
1,tt,0,tUG
7,tt,0,Xko
1,tt,0,XOt
7,tt,0,ZRJ
6,tt,0,Wfg
5,tt,0,RIw
2,tt,0,zSS
9,tt,0,IdF
5,tt,0,lOd
5,tt,0,GqH
6,tt,0,HTi
3,tt,0,mdA
4,tt,0,BVq
1,tt,0,tTJ
2,tt,0,qXX
1,tt,0,JRi
8,tt,0,pHO
9,tt,0,yYy
2,tt,0,EPO
8,tt,0,CxA
1,tt,0,dCc
2,tt,0,Uwn
1,tt,0,rxL
0,tt,0,jDC
1,tt,0,IHm
1,tt,0,uKE
8,tt,0,cyt
8,tt,0,Osa
0,tt,0,fRp
8,tt,0,Uku
3,tt,0,XgK
3,tt,0,qMQ
5,tt,0,ICR
4,tt,0,Hvu
8,tt,0,vEw
9,tt,0,Bor
5,tt,0,xBl
1,tt,0,lOX
6,tt,0,Swl
5,tt,0,eNG
5,tt,0,Kqs
5,tt,0,Tzk
6,tt,0,VXZ
3,tt,0,VWw
1,tt,0,mVH
4,tt,0,xfA
3,tt,0,KPH
9,tt,0,clZ
6,tt,0,MJe
8,tt,0,VBO
0,tt,0,ddh
7,tt,0,xmy
8,tt,0,DKH
9,tt,0,oKI
2,tt,0,pZb
7,tt,0,pde
8,tt,0,lzB
5,tt,0,oIJ
2,tt,0,jik
7,tt,0,Obo
3,tt,0,znR
0,tt,0,tkH
8,tt,0,hJR
5,tt,0,iWD
5,tt,0,DJY
1,tt,0,ehN
3,tt,0,RsO
7,tt,0,wJJ
4,tt,0,Rhv
7,tt,0,dlv
4,tt,0,UAs
5,tt,0,HEm
2,tt,0,rNI
1,tt,0,YSi
7,tt,0,JHH
2,tt,0,vql
9,tt,0,QEp
5,tt,0,QXt
0,tt,0,HZK
8,tt,0,isK
6,tt,0,lpL
6,tt,0,dGQ
0,tt,0,kKH
8,tt,0,owt
0,tt,0,glg
4,tt,0,Jyx
4,tt,0,ggZ
1,tt,0,bRI
8,tt,0,IIm
6,tt,0,KMG
1,tt,0,jdo
1,tt,0,dXv
1,tt,0,QGo
6,tt,0,SfP
2,tt,0,oCJ
7,tt,0,Lay
